year,month,day,gender,births
1981,4,5,M,4309
1981,4,6,F,4781
1981,4,6,M,5207
1981,4,7,F,5059
1981,4,7,M,5297
1981,4,8,F,4897
1981,4,8,M,5137
1981,4,9,F,4811
1981,4,9,M,5241
1981,4,10,F,4916
1981,4,10,M,5199
1981,4,11,F,4264
1981,4,11,M,4438
1981,4,12,F,4067
1981,4,12,M,4271
1981,4,13,F,4770
1981,4,13,M,4966
1981,4,14,F,4975
1981,4,14,M,5302
1981,4,15,F,4903
1981,4,15,M,5063
1981,4,16,F,4664
1981,4,16,M,4970
1981,4,17,F,4759
1981,4,17,M,4834
1981,4,18,F,4226
1981,4,18,M,4123
1981,4,19,F,3943
1981,4,19,M,4179
1981,4,20,F,4629
1981,4,20,M,4929
1981,4,21,F,4900
1981,4,21,M,5255
1981,4,22,F,4785
1981,4,22,M,5207
1981,4,23,F,4901
1981,4,23,M,5177
1981,4,24,F,4899
1981,4,24,M,5022
1981,4,25,F,4124
1981,4,25,M,4307
1981,4,26,F,3818
1981,4,26,M,3938
1981,4,27,F,4589
1981,4,27,M,5068
1981,4,28,F,4903
1981,4,28,M,5339
1981,4,29,F,4786
1981,4,29,M,5173
1981,4,30,F,4762
1981,4,30,M,4913
1981,5,1,F,4895
1981,5,1,M,5152
1981,5,2,F,4014
1981,5,2,M,4315
1981,5,3,F,3905
1981,5,3,M,4210
1981,5,4,F,4818
1981,5,4,M,4937
1981,5,5,F,5149
1981,5,5,M,5234
1981,5,6,F,4858
1981,5,6,M,5026
1981,5,7,F,4811
1981,5,7,M,5095
1981,5,8,F,4957
1981,5,8,M,5129
1981,5,9,F,4079
1981,5,9,M,4275
1981,5,10,F,4231
1981,5,10,M,4273
1981,5,11,F,4939
1981,5,11,M,5003
1981,5,12,F,4969
1981,5,12,M,5107
1981,5,13,F,4885
1981,5,13,M,5010
1981,5,14,F,4958
1981,5,14,M,5187
1981,5,15,F,4864
1981,5,15,M,5331
1981,5,16,F,4163
1981,5,16,M,4355
1981,5,17,F,3956
1981,5,17,M,4238
1981,5,18,F,4890
1981,5,18,M,5269
1981,5,19,F,4973
1981,5,19,M,5336
1981,5,20,F,5029
1981,5,20,M,5057
1981,5,21,F,4949
1981,5,21,M,5233
1981,5,22,F,5143
1981,5,22,M,5281
1981,5,23,F,4184
1981,5,23,M,4576
1981,5,24,F,4095
1981,5,24,M,4249
1981,5,25,F,4430
1981,5,25,M,4413
1981,5,26,F,5074
1981,5,26,M,5397
1981,5,27,F,5158
1981,5,27,M,5516
1981,5,28,F,4919
1981,5,28,M,5481
1981,5,29,F,5073
1981,5,29,M,5338
1981,5,30,F,4284
1981,5,30,M,4568
1981,5,31,F,4229
1981,5,31,M,4369
1981,5,99,F,1
1981,6,1,F,4936
1981,6,1,M,5141
1981,6,2,F,4996
1981,6,2,M,5359
1981,6,3,F,4883
1981,6,3,M,5312
1981,6,4,F,4922
1981,6,4,M,5286
1981,6,5,F,4985
1981,6,5,M,5381
1981,6,6,F,4371
1981,6,6,M,4594
1981,6,7,F,4196
1981,6,7,M,4442
1981,6,8,F,4950
1981,6,8,M,5256
1981,6,9,F,5118
1981,6,9,M,5451
1981,6,10,F,5129
1981,6,10,M,5250
1981,6,11,F,4975
1981,6,11,M,5156
1981,6,12,F,4857
1981,6,12,M,5305
1981,6,13,F,4274
1981,6,13,M,4579
1981,6,14,F,4086
1981,6,14,M,4398
1981,6,15,F,4933
1981,6,15,M,5249
1981,6,16,F,5184
1981,6,16,M,5565
1981,6,17,F,5014
1981,6,17,M,5400
1981,6,18,F,5001
1981,6,18,M,5071
1981,6,19,F,5180
1981,6,19,M,5342
1981,6,20,F,4402
1981,6,20,M,4610
1981,6,21,F,4264
1981,6,21,M,4449
1981,6,22,F,5102
1981,6,22,M,5495
1981,6,23,F,5104
1981,6,23,M,5436
1981,6,24,F,4908
1981,6,24,M,5417
1981,6,25,F,4992
1981,6,25,M,5385
1981,6,26,F,5188
1981,6,26,M,5336
1981,6,27,F,4149
1981,6,27,M,4500
1981,6,28,F,4215
1981,6,28,M,4384
1981,6,29,F,5154
1981,6,29,M,5348
1981,6,30,F,5375
1981,6,30,M,5682
1981,6,99,F,1
1981,6,99,M,2
1981,7,1,F,5143
1981,7,1,M,5536
1981,7,2,F,5238
1981,7,2,M,5419
1981,7,3,F,4663
1981,7,3,M,5054
1981,7,4,F,4373
1981,7,4,M,4562
1981,7,5,F,4372
1981,7,5,M,4503
1981,7,6,F,5109
1981,7,6,M,5493
1981,7,7,F,5478
1981,7,7,M,6020
1981,7,8,F,5551
1981,7,8,M,5654
1981,7,9,F,5384
1981,7,9,M,5762
1981,7,10,F,5494
1981,7,10,M,5870
1981,7,11,F,4624
1981,7,11,M,4828
1981,7,12,F,4363
1981,7,12,M,4634
1981,7,13,F,5094
1981,7,13,M,5524
1981,7,14,F,5617
1981,7,14,M,5960
1981,7,15,F,5435
1981,7,15,M,5673
1981,7,16,F,5375
1981,7,16,M,5567
1981,7,17,F,5426
1981,7,17,M,5700
1981,7,18,F,4534
1981,7,18,M,4799
1981,7,19,F,4418
1981,7,19,M,4575
1981,7,20,F,5366
1981,7,20,M,5745
1981,7,21,F,5542
1981,7,21,M,5771
1981,7,22,F,5442
1981,7,22,M,5622
1981,7,23,F,5281
1981,7,23,M,5684
1981,7,24,F,5334
1981,7,24,M,5676
1981,7,25,F,4556
1981,7,25,M,4874
1981,7,26,F,4632
1981,7,26,M,4622
1981,7,27,F,5330
1981,7,27,M,5563
1981,7,28,F,5577
1981,7,28,M,5902
1981,7,29,F,5430
1981,7,29,M,5781
1981,7,30,F,5323
1981,7,30,M,5677
1981,7,31,F,5356
1981,7,31,M,5855
1981,7,99,M,4
1981,8,1,F,4806
1981,8,1,M,4927
1981,8,2,F,4522
1981,8,2,M,4754
1981,8,3,F,5468
1981,8,3,M,5684
1981,8,4,F,5640
1981,8,4,M,6057
1981,8,5,F,5617
1981,8,5,M,5821
1981,8,6,F,5396
1981,8,6,M,5757
1981,8,7,F,5448
1981,8,7,M,5808
1981,8,8,F,4857
1981,8,8,M,4946
1981,8,9,F,4599
1981,8,9,M,4761
1981,8,10,F,5360
1981,8,10,M,5692
1981,8,11,F,5529
1981,8,11,M,5713
1981,8,12,F,5518
1981,8,12,M,5839
1981,8,13,F,5417
1981,8,13,M,5671
1981,8,14,F,5586
1981,8,14,M,5847
1981,8,15,F,4750
1981,8,15,M,4878
1981,8,16,F,4595
1981,8,16,M,4687
1981,8,17,F,5316
1981,8,17,M,5732
1981,8,18,F,5571
1981,8,18,M,5836
1981,8,19,F,5418
1981,8,19,M,5641
1981,8,20,F,5349
1981,8,20,M,5607
1981,8,21,F,5290
1981,8,21,M,5801
1981,8,22,F,4810
1981,8,22,M,4930
1981,8,23,F,4530
1981,8,23,M,4695
1981,8,24,F,5394
1981,8,24,M,5753
1981,8,25,F,5479
1981,8,25,M,5928
1981,8,26,F,5434
1981,8,26,M,5764
1981,8,27,F,5462
1981,8,27,M,5597
1981,8,28,F,5411
1981,8,28,M,5849
1981,8,29,F,4712
1981,8,29,M,4955
1981,8,30,F,4548
1981,8,30,M,4713
1981,8,31,F,5348
1981,8,31,M,5702
1981,8,99,M,2
1981,9,1,F,5469
1981,9,1,M,5687
1981,9,2,F,5322
1981,9,2,M,5600
1981,9,3,F,5349
1981,9,3,M,5545
1981,9,4,F,5443
1981,9,4,M,5737
1981,9,5,F,4581
1981,9,5,M,4773
1981,9,6,F,4388
1981,9,6,M,4707
1981,9,7,F,4461
1981,9,7,M,4752
1981,9,8,F,5436
1981,9,8,M,5635
1981,9,9,F,5577
1981,9,9,M,5779
1981,9,10,F,5529
1981,9,10,M,5716
1981,9,11,F,5534
1981,9,11,M,5937
1981,9,12,F,4757
1981,9,12,M,4804
1981,9,13,F,4636
1981,9,13,M,4760
1981,9,14,F,5471
1981,9,14,M,5906
1981,9,15,F,5514
1981,9,15,M,5908
1981,9,16,F,5602
1981,9,16,M,5763
1981,9,17,F,5405
1981,9,17,M,5666
1981,9,18,F,5428
1981,9,18,M,5720
1981,9,19,F,4605
1981,9,19,M,5004
1981,9,20,F,4598
1981,9,20,M,4934
1981,9,21,F,5568
1981,9,21,M,5694
1981,9,22,F,5570
1981,9,22,M,5918
1981,9,23,F,5467
1981,9,23,M,5814
1981,9,24,F,5558
1981,9,24,M,5643
1981,9,25,F,5626
1981,9,25,M,5834
1981,9,26,F,4855
1981,9,26,M,4848
1981,9,27,F,4583
1981,9,27,M,4754
1981,9,28,F,5577
1981,9,28,M,5764
1981,9,29,F,5368
1981,9,29,M,5706
1981,9,30,F,5401
1981,9,30,M,5591
1981,9,99,F,4
1981,10,1,F,5263
1981,10,1,M,5618
1981,10,2,F,5298
1981,10,2,M,5720
1981,10,3,F,4529
1981,10,3,M,4789
1981,10,4,F,4314
1981,10,4,M,4591
1981,10,5,F,5459
1981,10,5,M,5415
1981,10,6,F,5409
1981,10,6,M,5490
1981,10,7,F,5150
1981,10,7,M,5333
1981,10,8,F,5130
1981,10,8,M,5275
1981,10,9,F,5253
1981,10,9,M,5652
1981,10,10,F,4582
1981,10,10,M,4731
1981,10,11,F,4215
1981,10,11,M,4541
1981,10,12,F,5025
1981,10,12,M,5347
1981,10,13,F,5130
1981,10,13,M,5486
1981,10,14,F,4948
1981,10,14,M,5266
1981,10,15,F,5177
1981,10,15,M,5279
1981,10,16,F,5187
1981,10,16,M,5529
1981,10,17,F,4140
1981,10,17,M,4397
1981,10,18,F,4058
1981,10,18,M,4482
1981,10,19,F,4813
1981,10,19,M,5210
1981,10,20,F,5045
1981,10,20,M,5232
1981,10,21,F,5167
1981,10,21,M,5293
1981,10,22,F,5016
1981,10,22,M,5251
1981,10,23,F,5059
1981,10,23,M,5257
1981,10,24,F,4257
1981,10,24,M,4430
1981,10,25,F,4276
1981,10,25,M,4457
1981,10,26,F,5007
1981,10,26,M,5037
1981,10,27,F,5048
1981,10,27,M,5404
1981,10,28,F,4901
1981,10,28,M,5252
1981,10,29,F,4974
1981,10,29,M,5137
1981,10,30,F,5056
1981,10,30,M,5246
1981,10,31,F,4248
1981,10,31,M,4395
1981,10,99,F,4
1981,10,99,M,1
1981,11,1,F,4066
1981,11,1,M,4292
1981,11,2,F,5042
1981,11,2,M,5261
1981,11,3,F,5105
1981,11,3,M,5292
1981,11,4,F,5020
1981,11,4,M,5330
1981,11,5,F,5039
1981,11,5,M,5276
1981,11,6,F,5201
1981,11,6,M,5477
1981,11,7,F,4370
1981,11,7,M,4427
1981,11,8,F,4137
1981,11,8,M,4334
1981,11,9,F,4981
1981,11,9,M,5174
1981,11,10,F,5113
1981,11,10,M,5243
1981,11,11,F,4808
1981,11,11,M,5242
1981,11,12,F,5011
1981,11,12,M,5245
1981,11,13,F,4768
1981,11,13,M,5151
1981,11,14,F,4256
1981,11,14,M,4540
1981,11,15,F,4198
1981,11,15,M,4301
1981,11,16,F,5041
1981,11,16,M,5412
1981,11,17,F,5413
1981,11,17,M,5352
1981,11,18,F,4898
1981,11,18,M,5246
1981,11,19,F,4893
1981,11,19,M,5331
1981,11,20,F,5097
1981,11,20,M,5477
1981,11,21,F,4250
1981,11,21,M,4496
1981,11,22,F,4124
1981,11,22,M,4303
1981,11,23,F,5015
1981,11,23,M,5320
1981,11,24,F,5065
1981,11,24,M,5463
1981,11,25,F,5089
1981,11,25,M,5363
1981,11,26,F,3907
1981,11,26,M,4247
1981,11,27,F,4650
1981,11,27,M,5000
1981,11,28,F,4109
1981,11,28,M,4378
1981,11,29,F,4168
1981,11,29,M,4360
1981,11,30,F,4983
1981,11,30,M,5234
1981,11,99,F,2
1981,11,99,M,4
1981,12,1,F,5366
1981,12,1,M,5514
1981,12,2,F,5029
1981,12,2,M,5427
1981,12,3,F,4938
1981,12,3,M,5175
1981,12,4,F,4839
1981,12,4,M,5081
1981,12,5,F,4191
1981,12,5,M,4369
1981,12,6,F,4023
1981,12,6,M,4293
1981,12,7,F,5007
1981,12,7,M,5083
1981,12,8,F,5247
1981,12,8,M,5374
1981,12,9,F,4921
1981,12,9,M,5191
1981,12,10,F,4825
1981,12,10,M,5110
1981,12,11,F,4919
1981,12,11,M,5245
1981,12,12,F,4166
1981,12,12,M,4469
1981,12,13,F,4037
1981,12,13,M,4247
1981,12,14,F,5174
1981,12,14,M,5191
1981,12,15,F,5233
1981,12,15,M,5566
1981,12,16,F,5143
1981,12,16,M,5190
1981,12,17,F,5150
1981,12,17,M,5522
1981,12,18,F,5242
1981,12,18,M,5611
1981,12,19,F,4272
1981,12,19,M,4392
1981,12,20,F,3952
1981,12,20,M,4221
1981,12,21,F,5074
1981,12,21,M,5488
1981,12,22,F,5098
1981,12,22,M,5469
1981,12,23,F,4775
1981,12,23,M,5066
1981,12,24,F,4230
1981,12,24,M,4511
1981,12,25,F,3871
1981,12,25,M,4152
1981,12,26,F,4065
1981,12,26,M,4287
1981,12,27,F,4229
1981,12,27,M,4424
1981,12,28,F,5356
1981,12,28,M,5689
1981,12,29,F,5476
1981,12,29,M,5803
1981,12,30,F,5388
1981,12,30,M,5648
1981,12,31,F,5193
1981,12,31,M,5201
1981,12,99,M,2
1982,1,1,F,4254
1982,1,1,M,4306
1982,1,2,F,4063
1982,1,2,M,4245
1982,1,3,F,4279
1982,1,3,M,4327
1982,1,4,F,4838
1982,1,4,M,5120
1982,1,5,F,5047
1982,1,5,M,5206
1982,1,6,F,4956
1982,1,6,M,5226
1982,1,7,F,4936
1982,1,7,M,5013
1982,1,8,F,4885
1982,1,8,M,5202
1982,1,9,F,4276
1982,1,9,M,4208
1982,1,10,F,4109
1982,1,10,M,4278
1982,1,11,F,4890
1982,1,11,M,5336
1982,1,12,F,5124
1982,1,12,M,5328
1982,1,13,F,5063
1982,1,13,M,5119
1982,1,14,F,4867
1982,1,14,M,5233
1982,1,15,F,4897
1982,1,15,M,5072
1982,1,16,F,4258
1982,1,16,M,4447
1982,1,17,F,4186
1982,1,17,M,4336
1982,1,18,F,5038
1982,1,18,M,5215
1982,1,19,F,5210
1982,1,19,M,5498
1982,1,20,F,5034
1982,1,20,M,5300
1982,1,21,F,4937
1982,1,21,M,5239
1982,1,22,F,5062
1982,1,22,M,5363
1982,1,23,F,4234
1982,1,23,M,4472
1982,1,24,F,4139
1982,1,24,M,4393
1982,1,25,F,5061
1982,1,25,M,5171
1982,1,26,F,5016
1982,1,26,M,5441
1982,1,27,F,4983
1982,1,27,M,5173
1982,1,28,F,4946
1982,1,28,M,5167
1982,1,29,F,4950
1982,1,29,M,5257
1982,1,30,F,4315
1982,1,30,M,4411
1982,1,31,F,4180
1982,1,31,M,4200
1982,1,99,M,6
1982,2,1,F,5052
1982,2,1,M,5170
1982,2,2,F,4983
1982,2,2,M,5443
1982,2,3,F,4922
1982,2,3,M,5247
1982,2,4,F,4850
1982,2,4,M,5220
1982,2,5,F,5024
1982,2,5,M,5218
1982,2,6,F,4358
1982,2,6,M,4446
1982,2,7,F,4149
1982,2,7,M,4365
1982,2,8,F,4965
1982,2,8,M,5397
1982,2,9,F,5135
1982,2,9,M,5416
1982,2,10,F,5098
1982,2,10,M,5326
1982,2,11,F,5042
1982,2,11,M,5360
1982,2,12,F,5090
1982,2,12,M,5384
1982,2,13,F,4394
1982,2,13,M,4569
1982,2,14,F,4240
1982,2,14,M,4440
1982,2,15,F,4943
1982,2,15,M,5263
1982,2,16,F,5231
1982,2,16,M,5506
1982,2,17,F,5171
1982,2,17,M,5361
1982,2,18,F,5026
1982,2,18,M,5340
1982,2,19,F,5082
1982,2,19,M,5293
1982,2,20,F,4374
1982,2,20,M,4549
1982,2,21,F,4231
1982,2,21,M,4478
1982,2,22,F,5160
1982,2,22,M,5417
1982,2,23,F,5047
1982,2,23,M,5427
1982,2,24,F,5186
1982,2,24,M,5276
1982,2,25,F,5060
1982,2,25,M,5307
1982,2,26,F,4868
1982,2,26,M,5179
1982,2,27,F,4394
1982,2,27,M,4458
1982,2,28,F,4062
1982,2,28,M,4322
1982,2,99,F,2
1982,2,99,M,4
1982,3,1,F,5109
1982,3,1,M,5148
1982,3,2,F,5186
1982,3,2,M,5493
1982,3,3,F,5134
1982,3,3,M,5372
1982,3,4,F,4926
1982,3,4,M,5279
1982,3,5,F,5131
1982,3,5,M,5345
1982,3,6,F,4264
1982,3,6,M,4504
1982,3,7,F,4075
1982,3,7,M,4324
1982,3,8,F,5067
1982,3,8,M,5226
1982,3,9,F,5168
1982,3,9,M,5249
1982,3,10,F,5075
1982,3,10,M,5349
1982,3,11,F,5035
1982,3,11,M,5198
1982,3,12,F,5118
1982,3,12,M,5251
1982,3,13,F,4479
1982,3,13,M,4487
1982,3,14,F,4031
1982,3,14,M,4371
1982,3,15,F,4810
1982,3,15,M,5288
1982,3,16,F,5036
1982,3,16,M,5511
1982,3,17,F,5209
1982,3,17,M,5374
1982,3,18,F,5126
1982,3,18,M,5321
1982,3,19,F,4915
1982,3,19,M,5344
1982,3,20,F,4259
1982,3,20,M,4446
1982,3,21,F,4041
1982,3,21,M,4272
1982,3,22,F,4924
1982,3,22,M,5132
1982,3,23,F,4905
1982,3,23,M,5433
1982,3,24,F,4965
1982,3,24,M,5245
1982,3,25,F,4998
1982,3,25,M,5240
1982,3,26,F,5004
1982,3,26,M,5276
1982,3,27,F,4215
1982,3,27,M,4353
1982,3,28,F,4044
1982,3,28,M,4170
1982,3,29,F,4947
1982,3,29,M,5269
1982,3,30,F,5114
1982,3,30,M,5367
1982,3,31,F,4953
1982,3,31,M,5318
1982,3,99,F,4
1982,3,99,M,4
1982,4,1,F,4988
1982,4,1,M,5130
1982,4,2,F,5132
1982,4,2,M,5396
1982,4,3,F,4476
1982,4,3,M,4479
1982,4,4,F,4139
1982,4,4,M,4293
1982,4,5,F,4894
1982,4,5,M,5234
1982,4,6,F,5123
1982,4,6,M,5497
1982,4,7,F,4817
1982,4,7,M,5157
1982,4,8,F,4900
1982,4,8,M,5258
1982,4,9,F,4942
1982,4,9,M,5157
1982,4,10,F,4108
1982,4,10,M,4277
1982,4,11,F,3882
1982,4,11,M,4032
1982,4,12,F,4844
1982,4,12,M,5147
1982,4,13,F,5037
1982,4,13,M,5313
1982,4,14,F,5038
1982,4,14,M,5195
1982,4,15,F,5055
1982,4,15,M,5240
1982,4,16,F,4962
1982,4,16,M,5313
1982,4,17,F,4298
1982,4,17,M,4554
1982,4,18,F,3983
1982,4,18,M,4212
1982,4,19,F,4878
1982,4,19,M,5294
1982,4,20,F,5100
1982,4,20,M,5503
1982,4,21,F,4964
1982,4,21,M,5066
1982,4,22,F,4858
1982,4,22,M,5100
1982,4,23,F,4906
1982,4,23,M,5105
1982,4,24,F,4112
1982,4,24,M,4382
1982,4,25,F,3844
1982,4,25,M,4011
1982,4,26,F,5007
1982,4,26,M,5362
1982,4,27,F,5115
1982,4,27,M,5155
1982,4,28,F,5011
1982,4,28,M,5251
1982,4,29,F,4761
1982,4,29,M,5150
1982,4,30,F,5063
1982,4,30,M,5333
1982,4,99,F,5
1982,4,99,M,8
1982,5,1,F,4264
1982,5,1,M,4456
1982,5,2,F,4085
1982,5,2,M,4322
1982,5,3,F,5076
1982,5,3,M,5366
1982,5,4,F,5191
1982,5,4,M,5441
1982,5,5,F,5117
1982,5,5,M,5292
1982,5,6,F,5000
1982,5,6,M,5372
1982,5,7,F,5049
1982,5,7,M,5445
1982,5,8,F,4356
1982,5,8,M,4399
1982,5,9,F,4173
1982,5,9,M,4419
1982,5,10,F,5157
1982,5,10,M,5459
1982,5,11,F,5119
1982,5,11,M,5584
1982,5,12,F,5102
1982,5,12,M,5326
1982,5,13,F,4962
1982,5,13,M,5169
1982,5,14,F,5117
1982,5,14,M,5380
1982,5,15,F,4342
1982,5,15,M,4525
1982,5,16,F,4092
1982,5,16,M,4327
1982,5,17,F,5120
1982,5,17,M,5451
1982,5,18,F,5273
1982,5,18,M,5527
1982,5,19,F,5093
1982,5,19,M,5424
1982,5,20,F,5024
1982,5,20,M,5376
1982,5,21,F,5131
1982,5,21,M,5414
1982,5,22,F,4089
1982,5,22,M,4516
1982,5,23,F,4151
1982,5,23,M,4309
1982,5,24,F,5090
1982,5,24,M,5316
1982,5,25,F,5337
1982,5,25,M,5595
1982,5,26,F,5341
1982,5,26,M,5513
1982,5,27,F,5284
1982,5,27,M,5424
1982,5,28,F,5180
1982,5,28,M,5503
1982,5,29,F,4366
1982,5,29,M,4599
1982,5,30,F,4252
1982,5,30,M,4467
1982,5,31,F,4337
1982,5,31,M,4660
1982,6,1,F,5106
1982,6,1,M,5392
1982,6,2,F,5135
1982,6,2,M,5577
1982,6,3,F,5179
1982,6,3,M,5456
1982,6,4,F,5248
1982,6,4,M,5343
1982,6,5,F,4306
1982,6,5,M,4614
1982,6,6,F,4277
1982,6,6,M,4488
1982,6,7,F,5117
1982,6,7,M,5266
1982,6,8,F,5187
1982,6,8,M,5449
1982,6,9,F,5080
1982,6,9,M,5273
1982,6,10,F,5131
1982,6,10,M,5572
1982,6,11,F,5159
1982,6,11,M,5470
1982,6,12,F,4320
1982,6,12,M,4805
1982,6,13,F,4189
1982,6,13,M,4319
1982,6,14,F,5029
1982,6,14,M,5453
1982,6,15,F,5346
1982,6,15,M,5597
1982,6,16,F,5406
1982,6,16,M,5547
1982,6,17,F,5265
1982,6,17,M,5466
1982,6,18,F,5288
1982,6,18,M,5592
1982,6,19,F,4394
1982,6,19,M,4554
1982,6,20,F,4364
1982,6,20,M,4434
1982,6,21,F,5122
1982,6,21,M,5664
1982,6,22,F,5346
1982,6,22,M,5704
1982,6,23,F,5184
1982,6,23,M,5574
1982,6,24,F,5406
1982,6,24,M,5433
1982,6,25,F,5492
1982,6,25,M,5524
1982,6,26,F,4560
1982,6,26,M,4656
1982,6,27,F,4361
1982,6,27,M,4621
1982,6,28,F,5417
1982,6,28,M,5561
1982,6,29,F,5514
1982,6,29,M,5942
1982,6,30,F,5303
1982,6,30,M,5659
1982,6,99,M,2
1982,7,1,F,5394
1982,7,1,M,5530
1982,7,2,F,5287
1982,7,2,M,5606
1982,7,3,F,4444
1982,7,3,M,4849
1982,7,4,F,4387
1982,7,4,M,4649
1982,7,5,F,4445
1982,7,5,M,4533
1982,7,6,F,5492
1982,7,6,M,5679
1982,7,7,F,5761
1982,7,7,M,5981
1982,7,8,F,5691
1982,7,8,M,5963
1982,7,9,F,5511
1982,7,9,M,5801
1982,7,10,F,4760
1982,7,10,M,4831
1982,7,11,F,4476
1982,7,11,M,4689
1982,7,12,F,5216
1982,7,12,M,5780
1982,7,13,F,5318
1982,7,13,M,5818
1982,7,14,F,5427
1982,7,14,M,5668
1982,7,15,F,5392
1982,7,15,M,5826
1982,7,16,F,5504
1982,7,16,M,5835
1982,7,17,F,4686
1982,7,17,M,4930
1982,7,18,F,4633
1982,7,18,M,4741
1982,7,19,F,5405
1982,7,19,M,5634
1982,7,20,F,5755
1982,7,20,M,5796
1982,7,21,F,5506
1982,7,21,M,5736
1982,7,22,F,5436
1982,7,22,M,5568
1982,7,23,F,5496
1982,7,23,M,5851
1982,7,24,F,4612
1982,7,24,M,4996
1982,7,25,F,4447
1982,7,25,M,4649
1982,7,26,F,5400
1982,7,26,M,5641
1982,7,27,F,5518
1982,7,27,M,5956
1982,7,28,F,5450
1982,7,28,M,5785
1982,7,29,F,5444
1982,7,29,M,5629
1982,7,30,F,5406
1982,7,30,M,5710
1982,7,31,F,4587
1982,7,31,M,5002
1982,7,99,F,6
1982,7,99,M,6
1982,8,1,F,4479
1982,8,1,M,4714
1982,8,2,F,5282
1982,8,2,M,5674
1982,8,3,F,5618
1982,8,3,M,5897
1982,8,4,F,5459
1982,8,4,M,5794
1982,8,5,F,5504
1982,8,5,M,5692
1982,8,6,F,5422
1982,8,6,M,5592
1982,8,7,F,4582
1982,8,7,M,4767
1982,8,8,F,4559
1982,8,8,M,4639
1982,8,9,F,5250
1982,8,9,M,5653
1982,8,10,F,5474
1982,8,10,M,5909
1982,8,11,F,5398
1982,8,11,M,5706
1982,8,12,F,5465
1982,8,12,M,5730
1982,8,13,F,5205
1982,8,13,M,5473
1982,8,14,F,4630
1982,8,14,M,4814
1982,8,15,F,4527
1982,8,15,M,4688
1982,8,16,F,5581
1982,8,16,M,5620
1982,8,17,F,5601
1982,8,17,M,5888
1982,8,18,F,5439
1982,8,18,M,5827
1982,8,19,F,5499
1982,8,19,M,5655
1982,8,20,F,5554
1982,8,20,M,5831
1982,8,21,F,4661
1982,8,21,M,4941
1982,8,22,F,4461
1982,8,22,M,4637
1982,8,23,F,5320
1982,8,23,M,5624
1982,8,24,F,5587
1982,8,24,M,5990
1982,8,25,F,5380
1982,8,25,M,5773
1982,8,26,F,5458
1982,8,26,M,5568
1982,8,27,F,5531
1982,8,27,M,5735
1982,8,28,F,4610
1982,8,28,M,4874
1982,8,29,F,4390
1982,8,29,M,4510
1982,8,30,F,5306
1982,8,30,M,5657
1982,8,31,F,5680
1982,8,31,M,5825
1982,8,99,F,2
1982,8,99,M,9
1982,9,1,F,5380
1982,9,1,M,5738
1982,9,2,F,5338
1982,9,2,M,5743
1982,9,3,F,5532
1982,9,3,M,5943
1982,9,4,F,4689
1982,9,4,M,4890
1982,9,5,F,4435
1982,9,5,M,4723
1982,9,6,F,4472
1982,9,6,M,4790
1982,9,7,F,5531
1982,9,7,M,5811
1982,9,8,F,5457
1982,9,8,M,5998
1982,9,9,F,5705
1982,9,9,M,5690
1982,9,10,F,5830
1982,9,10,M,6087
1982,9,11,F,4665
1982,9,11,M,5030
1982,9,12,F,4717
1982,9,12,M,4943
1982,9,13,F,5463
1982,9,13,M,5880
1982,9,14,F,5628
1982,9,14,M,6097
1982,9,15,F,5593
1982,9,15,M,5766
1982,9,16,F,5612
1982,9,16,M,5966
1982,9,17,F,5872
1982,9,17,M,5864
1982,9,18,F,4705
1982,9,18,M,4872
1982,9,19,F,4639
1982,9,19,M,4913
1982,9,20,F,5674
1982,9,20,M,5922
1982,9,21,F,5666
1982,9,21,M,6125
1982,9,22,F,5531
1982,9,22,M,5999
1982,9,23,F,5659
1982,9,23,M,5892
1982,9,24,F,5596
1982,9,24,M,5884
1982,9,25,F,4715
1982,9,25,M,5077
1982,9,26,F,4560
1982,9,26,M,4865
1982,9,27,F,5664
1982,9,27,M,5874
1982,9,28,F,5674
1982,9,28,M,6000
1982,9,29,F,5665
1982,9,29,M,5737
1982,9,30,F,5486
1982,9,30,M,5783
1982,9,99,F,7
1982,10,1,F,5567
1982,10,1,M,5730
1982,10,2,F,4726
1982,10,2,M,4877
1982,10,3,F,4481
1982,10,3,M,4707
1982,10,4,F,5405
1982,10,4,M,5771
1982,10,5,F,5450
1982,10,5,M,5755
1982,10,6,F,5383
1982,10,6,M,5760
1982,10,7,F,5297
1982,10,7,M,5648
1982,10,8,F,5379
1982,10,8,M,5686
1982,10,9,F,4543
1982,10,9,M,4653
1982,10,10,F,4323
1982,10,10,M,4556
1982,10,11,F,5027
1982,10,11,M,5300
1982,10,12,F,5285
1982,10,12,M,5704
1982,10,13,F,5031
1982,10,13,M,5285
1982,10,14,F,5272
1982,10,14,M,5450
1982,10,15,F,5073
1982,10,15,M,5437
1982,10,16,F,4393
1982,10,16,M,4501
1982,10,17,F,4219
1982,10,17,M,4363
1982,10,18,F,5086
1982,10,18,M,5331
1982,10,19,F,5319
1982,10,19,M,5626
1982,10,20,F,5041
1982,10,20,M,5399
1982,10,21,F,5114
1982,10,21,M,5330
1982,10,22,F,5110
1982,10,22,M,5322
1982,10,23,F,4311
1982,10,23,M,4669
1982,10,24,F,4198
1982,10,24,M,4457
1982,10,25,F,5070
1982,10,25,M,5271
1982,10,26,F,5297
1982,10,26,M,5384
1982,10,27,F,5093
1982,10,27,M,5279
1982,10,28,F,5204
1982,10,28,M,5299
